"Query.Sequence.Name","Gene.ID","Gene.Name","Genome.ID","Genome.Name","Query.Start.Coord","Query.End.Coord","Subject.Start.Coord","Subject.End.Coord","Bit.Score","E.value","Identities","Subject.Length","X"
"query3651838",2795282094,"mercuric ion transport protein",2791355631,"Pseudomonas sp. GP01-A9",1,116,1,116,203,3e-70,88,116,NA
"query3651838",2795288879,"mercuric ion transport protein",2791355632,"Pseudomonas sp. GP01-A8",1,116,1,116,203,3e-70,88,116,NA
"query3651838",2795296068,"mercuric ion transport protein",2791355633,"Pseudomonas sp. GP01-A1",1,116,1,116,203,3e-70,88,116,NA
"query3651838",2520121282,"mercuric ion transport protein",2519899560,"Escherichia coli O111:H8 CVM9634",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2536624479,"mercuric ion transport protein",2534682109,"Escherichia coli 3.488",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2550317688,"mercuric ion transport protein",2548876915,"Klebsiella pneumoniae pneumoniae LCT-KP214",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2555199005,"mercuric ion transport protein",2554235220,"Klebsiella pneumoniae LCT-KP182",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2555215038,"mercuric ion transport protein",2554235223,"Klebsiella pneumoniae LCT-KP289",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2559831669,"mercuric ion transport protein",2558860434,"Salmonella enterica enterica sv. Typhimurium 34502",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2559835366,"mercuric ion transport protein",2558860435,"Salmonella enterica enterica sv. Typhimurium 35423",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2562595590,"mercuric ion transport protein",2561511241,"Escherichia coli UMNK88",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2580018918,"mercuric ion transport protein",2579778559,"Salmonella enterica enterica sv. Agona 0322",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2582484615,"mercuric ion transport protein",2579779146,"Salmonella enterica enterica sv. Agona 0292",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2583247734,"mercuric ion transport protein",2582580763,"Burkholderia cenocepacia S2AES",1,116,1,116,201,3e-69,91,116,NA
"query3651838",2588795676,"mercuric ion transport protein",2588253806,"Salmonella enterica Enterica sv. Heidelberg N26457",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2588829158,"mercuric ion transport protein",2588253813,"Salmonella enterica enterica sv. Heidelberg 21381",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2632593954,"mercuric ion transport protein",2630968630,"Chromobacterium subtsugae F49",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2636896414,"mercuric ion transport protein",2636415517,"Vibrio cholerae 2012EL-2176",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2656573055,"mercuric ion transport protein",2654588004,"Salmonella enterica enterica sv. Typhimurium 33676",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2658208581,"mercuric ion transport protein",2657245131,"Escherichia coli OLC-791",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2659876586,"mercuric ion transport protein",2657245664,"Escherichia coli UMNturkey3",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2661146401,"mercuric ion transport protein",2660238128,"Escherichia coli TTU2014-121AME",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2662664522,"mercuric ion transport protein",2660238507,"Escherichia coli 50822286",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2663100851,"mercuric ion transport protein",2660238614,"Salmonella enterica enterica sv. Typhimurium DT104 613sCH44",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2666977267,"mercuric ion transport protein",2663763428,"Escherichia coli 50739822",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2668670601,"mercuric ion transport protein",2667527584,"Escherichia coli 50639799",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2669409885,"mercuric ion transport protein",2667527770,"Escherichia coli UMNturkey4",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2670323021,"mercuric ion transport protein",2667527987,"Escherichia coli TTU2014-120BME",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2672492983,"mercuric ion transport protein",2671180367,"Klebsiella pneumoniae SY-B2",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2678504547,"mercuric ion transport protein",2675903580,"Escherichia coli TTU2014-148AME",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2684809309,"mercuric ion transport protein",2684622549,"Klebsiella pneumoniae SY-B",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2687657768,"mercuric ion transport protein",2687453150,"Salmonella enterica enterica sv. Anatum USDA-ARS-USMARC-1736",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2689101391,"mercuric ion transport protein",2687453519,"Salmonella enterica enterica sv. Typhimurium USDA-ARS-USMARC-1896",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2689367744,"mercuric ion transport protein",2687453585,"Escherichia coli Ecol_732",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2714216965,"mercuric ion transport protein",2713896779,"Escherichia coli 03-4064",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2715827395,"mercuric ion transport protein",2713897162,"Klebsiella pneumoniae ST147",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2719684477,"mercuric ion transport protein",2718218001,"Klebsiella pneumoniae Kp_Goe_149832",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2719716057,"mercuric ion transport protein",2718218006,"Klebsiella pneumoniae Kp_Goe_152021",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2719721810,"mercuric ion transport protein",2718218007,"Klebsiella pneumoniae Kp_Goe_149473",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2720300918,"mercuric ion transport protein",2718218149,"Klebsiella pneumoniae KP_Goe_828304",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2724137445,"mercuric ion transport protein",2721755830,"Klebsiella pneumoniae Kp_Goe_827026",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2728636265,"mercuric ion transport protein",2728368973,"Chromobacterium violaceum Cv017",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2730235773,"mercuric ion transport protein",2728369383,"Klebsiella pneumoniae Kp_Goe_822579",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2730330914,"mercuric ion transport protein",2728369405,"Klebsiella pneumoniae Kp_Goe_827024",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2737329668,"mercuric ion transport protein",2734482773,"Escherichia coli CVM N38834PS",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2737349662,"mercuric ion transport protein",2734482777,"Escherichia coli CVM N38795PS",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2737925151,"mercuric ion transport protein",2737471828,"Escherichia coli CVM N34352PS",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2737981543,"mercuric ion transport protein",2737471839,"Escherichia coli CVM N33707PS",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2738052013,"mercuric ion transport protein",2737471853,"Escherichia coli CVM N36210PS",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2738110142,"mercuric ion transport protein",2737471865,"Escherichia coli CVM N33653PS",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2743346540,"mercuric ion transport protein",2740892416,"Salmonella enterica enterica sv. Bardo CRJJGF_00099",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2743393317,"mercuric ion transport protein",2740892425,"Aeromonas salmonicida salmonicida 2004-05MF26",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2744609146,"mercuric ion transport protein",2744054522,"Klebsiella pneumoniae OC648",1,116,1,116,201,3e-69,91,116,NA
"query3651838",2744614701,"mercuric ion transport protein",2744054523,"Klebsiella pneumoniae OC511",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2744770254,"mercuric ion transport protein",2744054558,"Chromobacterium sp. F49",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2745218268,"mercuric ion transport protein",2744054669,"Salmonella enterica enterica sv. Heidelberg 163",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2746113311,"mercuric ion transport protein",2744054905,"Salmonella enterica CU013109",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2778777664,"mercuric ion transport protein",2778261069,"Escherichia albertii MOD1-EC1723",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2779216823,"mercuric ion transport protein",2778261192,"Klebsiella pneumoniae WCHKP8D7",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2779243774,"mercuric ion transport protein",2778261197,"Klebsiella pneumoniae WCHKP13F4",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2779669873,"mercuric ion transport protein",2778261315,"Escherichia coli MOD1-EC5982",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2780849845,"mercuric ion transport protein",2778261641,"Escherichia coli MOD1-EC6519",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2814088991,"mercuric ion transport protein",2811995367,"Edwardsiella piscicida ETW41",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2844064632,"mercuric ion transport protein",2844059735,"Aeromonas hydrophila 23-C-23",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2847850321,"mercuric ion transport protein",2847845980,"Aeromonas hydrophila WCX23",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2849012774,"mercuric ion transport protein",2849008052,"Shewanella algae KC-Na-R1",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2850577965,"mercuric ion transport protein",2850576466,"Salmonella enterica enterica sv. Dublin USMARC-69838",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2851003271,"mercuric ion transport protein",2850998136,"Citrobacter freundii ERS2650695",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2851436986,"mercuric ion transport protein",2851431590,"Klebsiella pneumoniae INF278",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2851442734,"mercuric ion transport protein",2851437328,"Klebsiella pneumoniae INF163",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2852070713,"mercuric ion transport protein",2852067712,"Edwardsiella piscicida JF1411",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2858335653,"mercuric ion transport protein",2858333323,"Proteus mirabilis PM005",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2860595279,"mercuric ion transport protein",2860589870,"Klebsiella pneumoniae INF274",1,116,1,116,201,2e-69,91,116,NA
"query3651838",642572464,"mercuric ion transport protein",642555157,"Salmonella enterica sv. Newport SL254",1,116,1,116,201,2e-69,91,116,NA
"query3651838",645049596,"mercuric ion transport protein",645047325,"Escherichia coli AR060302 plasmid pAR060302",1,116,1,116,201,7e-71,91,116,NA
"query3651838",645049407,"mercuric ion transport protein",645047334,"Escherichia coli H4H plasmid peH4H",1,116,1,116,201,6e-71,91,116,NA
"query3651838",645049775,"mercuric ion transport protein",645047375,"Salmonella enterica AM04528 plasmid pAM04528",1,116,1,116,201,7e-71,91,116,NA
"query3651838",648541646,"mercuric ion transport protein",648276656,"Escherichia coli MS 182-1",1,116,1,116,201,2e-69,91,116,NA
"query3651838",2520139989,"mercuric ion transport protein",2519899563,"Escherichia coli O111 CVM9455",2,116,7,121,199,2e-68,91,121,NA
"query3651838",2547113500,"mercuric ion transport protein",2546826727,"Shewanella algae BRY",1,116,1,116,199,1e-68,91,116,NA
"query3651838",2648569113,"mercuric ion transport protein",2648501116,"Aquamicrobium sp. SK-2",1,116,1,116,199,1e-68,92,116,NA
"query3651838",2661419880,"mercuric ion transport protein",2660238203,"Pseudomonas sp. NBRC 111127",1,116,1,116,199,8e-69,86,116,NA
"query3651838",2571829007,"mercuric ion transport protein",2571042232,"Pseudomonas putida OUS82",1,116,1,116,198,2e-68,84,116,NA
"query3651838",2666486536,"mercuric ion transport protein",2663763303,"Pseudomonas sp. NBRC 111142",1,116,1,116,198,2e-68,84,116,NA
"query3651838",2667502549,"mercuric ion transport protein",2663763601,"Pseudomonas psychrotolerans LMG 21977",1,115,1,115,198,2e-68,91,115,NA
"query3651838",2628513951,"mercuric ion transport protein",2627853681,"Caballeronia mineralivorans PML1(12)",1,116,1,116,195,8e-67,83,116,NA
"query3651838",2659673809,"mercuric ion transport protein",2657245614,"Pseudomonas sp. NBRC 111118",5,116,1,112,194,8e-67,88,112,NA
"query3651838",2541854301,"mercuric ion transport protein",2541047103,"Pseudomonas sp. CFT9",1,116,1,116,193,2e-66,79,116,NA
"query3651838",2522339897,"mercuric ion transport protein",2522125097,"Rhodanobacter sp. OR444",1,116,7,122,192,4e-66,83,122,NA
"query3651838",2566766732,"mercuric ion transport protein",2565956706,"Pseudomonas sp. G5(2012)",1,116,1,116,192,1e-65,79,116,NA
"query3651838",642625348,"mercuric ion transport protein",642555151,"Ralstonia pickettii 12J",1,116,1,116,192,7e-66,86,116,NA
"query3651838",2549716905,"mercuric ion transport protein",2548876758,"Pseudomonas aeruginosa NCMG1179",1,116,1,116,191,1e-65,78,116,NA
"query3651838",2570643568,"mercuric ion transport protein",2568526636,"Methylibium sp. T29-B",1,116,1,116,191,8e-66,79,116,NA
"query3651838",2579199776,"mercuric ion transport protein",2576861680,"Methylibium sp. T29",1,116,1,116,191,8e-66,79,116,NA
"query3651838",2690188337,"mercuric ion transport protein",2687453788,"Burkholderia sp. D7",1,116,1,116,191,2e-65,81,116,NA
"query3651838",2741230579,"mercuric ion transport protein",2740891879,"Caballeronia udeis ES_PA-B7",1,116,1,116,191,2e-65,81,116,NA
"query3651838",2747842165,"mercuric ion transport protein",2744055288,"Caballeronia sordidicola ES_PA-C8",1,116,1,116,191,2e-65,81,116,NA
"query3651838",2755804709,"mercuric ion transport protein",2754412711,"Caballeronia udeis ES_AL-A7",1,116,1,116,191,2e-65,81,116,NA
"query3651838",2755804592,"mercuric ion transport protein",2754412711,"Caballeronia udeis ES_AL-A7",1,116,1,116,191,2e-65,81,116,NA
"query3651838",2660387782,"mercuric ion transport protein",2660237937,"Pseudomonas lactis DSM 29142",1,116,1,116,190,6e-65,78,116,NA
"query3651838",2510626476,"mercuric ion transport protein",2510461031,"Pseudomonas aeruginosa LC IV, ATCC 260",1,116,1,116,189,1e-64,85,116,NA
"query3651838",2510641059,"mercuric ion transport protein",2510461033,"Pseudomonas aeruginosa Gessard, ATCC 262",1,116,1,116,189,1e-64,85,116,NA
"query3651838",2510648029,"mercuric ion transport protein",2510461034,"Pseudomonas aeruginosa R. Hugh 813, ATCC 97",1,116,1,116,189,1e-64,85,116,NA
"query3651838",2661419731,"mercuric ion transport protein",2660238203,"Pseudomonas sp. NBRC 111127",1,116,1,116,189,9e-65,85,116,NA
"query3651838",2666129975,"mercuric ion transport protein",2663763218,"Pseudomonas coronafaciens LMG 5060",1,116,1,116,189,8e-65,85,116,NA
"query3651838",2667580019,"mercuric ion transport protein",2667527211,"Pseudomonas abietaniphila LMG 20220",1,116,1,116,189,1e-64,85,116,NA
"query3651838",2729285055,"mercuric ion transport protein",2728369127,"Pseudomonas sp. ABFPK",1,116,1,116,189,9e-65,85,116,NA
"query3651838",2745187326,"mercuric ion transport protein",2744054662,"Pseudomonas monteilii CD10_2",1,116,1,116,189,1e-64,85,116,NA
"query3651838",2794725847,"mercuric ion transport protein",2791355541,"Pseudomonas sp. MPR-R5A",1,116,1,116,189,1e-64,85,116,NA
"query3651838",2794783344,"mercuric ion transport protein",2791355551,"Pseudomonas sp. MPR-R5B",1,116,1,116,189,1e-64,85,116,NA
"query3651838",2795097638,"mercuric ion transport protein",2791355603,"Pseudomonas sp. MPBC4-3",1,116,1,116,189,1e-64,85,116,NA
"query3651838",2839307144,"mercuric ion transport protein",2839303116,"Variovorax sp. JS1663",1,116,1,116,189,1e-64,78,116,NA
"query3651838",2842331888,"mercuric ion transport protein",2842324504,"Paraburkholderia fungorum SEMIA 4007",1,116,1,116,188,4e-64,91,116,NA
"query3651838",2842353734,"mercuric ion transport protein",2842348783,"Paraburkholderia fungorum SEMIA 4013",1,116,1,116,188,4e-64,91,116,NA
"query3651838",2844263555,"mercuric ion transport protein",2844259987,"Marinobacter profundi PWS21",1,116,7,122,188,2e-64,75,122,NA
"query3651838",2514540734,"mercuric ion transport protein",2513237337,"Marinobacter manganoxydans MnI7-9",1,116,1,116,187,3e-64,75,116,NA
"query3651838",2516839423,"mercuric ion transport protein",2516653033,"Marinobacter salsuginis SD-14B",1,116,1,116,187,4e-64,75,116,NA
"query3651838",2620090975,"mercuric ion transport protein",2619618959,"Marinobacter sp. DSM 26291",1,116,1,116,187,3e-64,75,116,NA
"query3651838",2711614976,"mercuric ion transport protein",2710724146,"Marinobacter sp. SUR-4",1,116,1,116,187,3e-64,75,116,NA
"query3651838",2732579623,"mercuric ion transport protein",2731957649,"Variovorax soli NBRC 106424",1,116,1,116,187,4e-64,78,116,NA
"query3651838",2742270024,"mercuric ion transport protein",2740892159,"Oleibacter sp. HI0075",1,116,1,116,187,4e-64,75,116,NA
"query3651838",2790776634,"mercuric ion transport protein",2788500467,"Roseovarius sp. EAC48",1,116,1,116,187,2e-64,75,116,NA
"query3651838",2805329010,"mercuric ion transport protein",2802429416,"Halomonas sp. SAT58",1,116,1,116,187,2e-64,75,116,NA
"query3651838",2823095295,"mercuric ion transport protein",2823093794,"Marinobacter sp. IN6",1,116,1,116,187,4e-64,75,116,NA
"query3651838",2823159783,"mercuric ion transport protein",2823156881,"Marinobacter sp. CPC48",1,116,1,116,187,3e-64,75,116,NA
"query3651838",639810195,"mercuric ion transport protein",639633037,"Marinobacter aquaeolei VT8",1,116,1,116,187,4e-64,75,116,NA
"query3651838",2580260906,"mercuric ion transport protein",2579778615,"Paraburkholderia fungorum NBRC 102489",1,116,1,116,185,7e-63,78,116,NA
"query3651838",2637956445,"mercuric ion transport protein",2636415771,"Paraburkholderia fungorum ATCC BAA-463",1,116,1,116,185,7e-63,78,116,NA
"query3651838",2710229723,"mercuric ion transport protein",2708743155,"Paraburkholderia insulsa LMG 28183",1,116,1,116,185,8e-63,78,116,NA
"query3651838",2813010522,"mercuric ion transport protein",2811995063,"Paraburkholderia fungorum FDAARGOS_245",1,116,1,116,185,7e-63,78,116,NA
"query3651838",2842329903,"mercuric ion transport protein",2842324504,"Paraburkholderia fungorum SEMIA 4007",1,116,1,116,185,8e-63,78,116,NA
"query3651838",2842354631,"mercuric ion transport protein",2842348783,"Paraburkholderia fungorum SEMIA 4013",1,116,1,116,185,7e-63,78,116,NA
"query3651838",2842460080,"mercuric ion transport protein",2842454564,"Paraburkholderia fungorum SEMIA 4056",1,116,1,116,185,7e-63,78,116,NA
"query3651838",2548192166,"mercuric ion transport protein",2547132297,"Acinetobacter bereziniae Brisou 64, LMG 1003",1,116,1,116,184,5e-63,74,116,NA
"query3651838",2566529798,"mercuric ion transport protein",2565956640,"Acinetobacter bereziniae Brisou 64, LMG 1003",1,116,1,116,184,5e-63,74,116,NA
"query3651838",2635930293,"mercuric ion transport protein",2634166495,"Acinetobacter baumannii 269",1,116,1,116,184,5e-63,74,116,NA
"query3651838",2660388739,"mercuric ion transport protein",2660237937,"Pseudomonas lactis DSM 29142",19,116,1,98,184,7e-63,94,98,NA
"query3651838",2663928133,"mercuric ion transport protein",2663762643,"Acinetobacter bereziniae KCTC 23199",1,116,1,116,184,5e-63,74,116,NA
"query3651838",2702014803,"mercuric ion transport protein",2700989281,"Acinetobacter sp. NBRC 110496",1,116,1,116,184,5e-63,74,116,NA
"query3651838",2769350283,"mercuric ion transport protein",2767802239,"Acinetobacter idrijaensis MII",1,116,1,116,184,4e-63,74,116,NA
"query3651838",2640882819,"mercuric ion transport protein",2639762828,"Acinetobacter nosocomialis 28F",1,116,1,116,183,2e-62,73,116,NA
"query3651838",2844302677,"mercuric ion transport protein",2844301416,"Acidovorax cavernicola 1011MAR4D40.2",1,116,1,116,183,3e-62,75,116,NA
"query3651838",2766113963,"mercuric ion transport protein",2765235966,"Burkholderia sp. CQ001",1,116,1,116,182,1e-61,81,116,NA
"query3651838",2638918784,"mercuric ion transport protein",2636416004,"Pseudomonas mandelii LMG 21607",1,116,1,116,181,1e-61,82,116,NA
"query3651838",2721394804,"mercuric ion transport protein",2718218421,"Pseudomonas azotoformans S4",1,116,1,116,181,3e-61,81,116,NA
"query3651838",2776754122,"mercuric ion transport protein",2775507014,"Halomonas sp. MES3-P3E",2,116,6,120,181,1e-61,74,120,NA
"query3651838",2778740265,"mercuric ion transport protein",2778261061,"Pusillimonas sp. EAC49",1,116,1,116,181,1e-61,78,116,NA
"query3651838",2815718298,"mercuric ion transport protein",2814123354,"Pseudomonas mandelii NBRC 103147",1,116,1,116,181,1e-61,82,116,NA
"query3651838",2581451707,"mercuric ion transport protein",2579778897,"Pseudomonas aeruginosa VRFPA08",1,116,1,116,180,4e-61,80,116,NA
"query3651838",2659673793,"mercuric ion transport protein",2657245614,"Pseudomonas sp. NBRC 111118",5,116,1,112,180,4e-61,85,112,NA
"query3651838",2661683280,"mercuric ion transport protein",2660238266,"Pseudomonas aeruginosa BTP038",1,116,1,116,180,4e-61,80,116,NA
"query3651838",2805329996,"mercuric ion transport protein",2802429416,"Halomonas sp. SAT58",1,116,1,116,180,1e-61,72,116,NA
"query3651838",2839308707,"mercuric ion transport protein",2839303116,"Variovorax sp. JS1663",16,116,38,138,180,1e-60,87,138,NA
"query3651838",2847828519,"mercuric ion transport protein",2847827230,"Aeromonas caviae R25-2",1,116,1,116,180,3e-61,80,116,NA
"query3651838",2851279305,"mercuric ion transport protein",2851277247,"Aeromonas hydrophila ZYAH75",1,116,1,116,180,3e-61,80,116,NA
"query3651838",2852468464,"mercuric ion transport protein",2852464720,"Aeromonas caviae R25-6",1,116,1,116,180,3e-61,80,116,NA
"query3651838",2852477928,"mercuric ion transport protein",2852473627,"Aeromonas caviae T25-39",1,116,1,116,180,3e-61,80,116,NA
"query3651838",2620089997,"mercuric ion transport protein",2619618959,"Marinobacter sp. DSM 26291",2,116,6,120,179,6e-61,72,120,NA
"query3651838",2793750327,"mercuric ion transport protein",2791355352,"Trinickia dabaoshanensis GIMN1.004",1,116,1,116,179,1e-60,75,116,NA
"query3651838",2841427040,"mercuric ion transport protein",2841423562,"Marinobacter sp. Arc7-DN-1",2,116,6,120,179,8e-61,72,120,NA
"query3651838",2522340265,"mercuric ion transport protein",2522125097,"Rhodanobacter sp. OR444",1,116,1,116,178,1e-60,81,116,NA
"query3651838",2870320804,"mercuric ion transport protein",2870319472,"Pseudomonas aeruginosa PASGNDM345",1,116,1,116,178,2e-60,79,116,NA
"query3651838",2870332858,"mercuric ion transport protein",2870331525,"Pseudomonas aeruginosa PASGNDM699",1,116,1,116,178,2e-60,79,116,NA
"query3651838",2590839880,"mercuric ion transport protein",2590828102,"beta proteobacterium FWI2",1,116,1,116,177,4e-60,80,116,NA
"query3651838",2667575108,"mercuric ion transport protein",2667527211,"Pseudomonas abietaniphila LMG 20220",1,116,1,116,177,4e-60,80,116,NA
"query3651838",2736092955,"mercuric ion transport protein",2734482401,"Pseudomonas aeruginosa RW88",1,116,1,116,177,4e-60,80,116,NA
"query3651838",2743195021,"mercuric ion transport protein",2740892368,"Cupriavidus metallidurans NE12",1,116,1,116,177,4e-60,80,116,NA
"query3651838",2792669193,"mercuric ion transport protein",2791355103,"Marinobacter aromaticivorans D15-8P",1,116,1,116,177,3e-60,71,116,NA
"query3651838",2856163345,"mercuric ion transport protein",2856162434,"Halomonas sp. CSM-2",2,116,6,120,177,3e-60,71,120,NA
"query3651838",2842330798,"mercuric ion transport protein",2842324504,"Paraburkholderia fungorum SEMIA 4007",1,116,1,116,176,1e-59,81,116,NA
"query3651838",2842354234,"mercuric ion transport protein",2842348783,"Paraburkholderia fungorum SEMIA 4013",1,116,1,116,176,1e-59,81,116,NA
"query3651838",640637208,"mercuric ion transport protein",640612205,"Marinobacter sp. ELB17",1,116,1,116,176,2e-59,69,116,NA
"query3651838",2794849400,"mercuric ion transport protein",2791355562,"Pseudomonas sp. GP01-A3",2,116,17,131,175,8e-59,72,131,NA
"query3651838",2794854639,"mercuric ion transport protein",2791355563,"Pseudomonas sp. GP01-A14",2,116,17,131,175,8e-59,72,131,NA
"query3651838",2794863620,"mercuric ion transport protein",2791355564,"Pseudomonas sp. GP01-A6",2,116,17,131,175,8e-59,72,131,NA
"query3651838",2795011133,"mercuric ion transport protein",2791355588,"Pseudomonas sp. FW215-L2",2,116,17,131,175,8e-59,72,131,NA
"query3651838",2795236720,"mercuric ion transport protein",2791355624,"Pseudomonas sp. GP01-A4",2,116,17,131,175,8e-59,72,131,NA
"query3651838",2795243268,"mercuric ion transport protein",2791355625,"Pseudomonas sp. GP01-A11",2,116,17,131,175,8e-59,72,131,NA
"query3651838",2795262287,"mercuric ion transport protein",2791355628,"Pseudomonas sp. GP01-A5",2,116,17,131,175,8e-59,72,131,NA
"query3651838",2795268315,"mercuric ion transport protein",2791355629,"Pseudomonas sp. GP01-A13",2,116,17,131,175,8e-59,72,131,NA
"query3651838",2795275364,"mercuric ion transport protein",2791355630,"Pseudomonas sp. GP01-A15",2,116,17,131,175,8e-59,72,131,NA
"query3651838",2795282115,"mercuric ion transport protein",2791355631,"Pseudomonas sp. GP01-A9",2,116,17,131,175,8e-59,72,131,NA
"query3651838",2795288900,"mercuric ion transport protein",2791355632,"Pseudomonas sp. GP01-A8",2,116,17,131,175,8e-59,72,131,NA
"query3651838",2795296089,"mercuric ion transport protein",2791355633,"Pseudomonas sp. GP01-A1",2,116,17,131,175,8e-59,72,131,NA
"query3651838",2666490113,"mercuric ion transport protein",2663763303,"Pseudomonas sp. NBRC 111142",7,116,1,110,174,6e-59,85,110,NA
"query3651838",2804954604,"mercuric ion transport protein",2802429317,"Variovorax boronicumulans J1",1,116,1,116,173,3e-58,71,116,NA
"query3651838",2823157330,"mercuric ion transport protein",2823156881,"Marinobacter sp. CPC48",3,116,5,118,173,2e-58,71,118,NA
"query3651838",2844113639,"mercuric ion transport protein",2844110416,"Herbaspirillum sp. VT-16-41",1,116,1,117,173,3e-58,81,117,NA
"query3651838",639809863,"mercuric ion transport protein",639633037,"Marinobacter aquaeolei VT8",3,116,5,118,173,2e-58,71,118,NA
"query3651838",2534459644,"mercuric ion transport protein",2531839682,"Burkholderia sp. SJ98",1,116,1,116,172,7e-58,84,116,NA
"query3651838",2637957367,"mercuric ion transport protein",2636415771,"Paraburkholderia fungorum ATCC BAA-463",1,116,19,134,171,3e-57,83,134,NA
"query3651838",2516838932,"mercuric ion transport protein",2516653033,"Marinobacter salsuginis SD-14B",1,116,1,116,170,3e-57,70,116,NA
"query3651838",2518320900,"mercuric ion transport protein",2518285516,"Pseudomonas synxantha DSM 13080",1,116,1,116,170,3e-57,84,116,NA
"query3651838",2520391104,"mercuric ion transport protein",2519899622,"Pseudomonas sp. Ag1",1,116,1,116,170,3e-57,84,116,NA
"query3651838",2541855595,"mercuric ion transport protein",2541047103,"Pseudomonas sp. CFT9",1,116,1,116,170,3e-57,84,116,NA
"query3651838",2543171131,"mercuric ion transport protein",2541047479,"Pseudomonas syringae BRIP34876",1,116,1,116,170,3e-57,84,116,NA
"query3651838",2543180174,"mercuric ion transport protein",2541047481,"Pseudomonas syringae BRIP34881",1,116,1,116,170,3e-57,84,116,NA
"query3651838",2549662280,"mercuric ion transport protein",2548876749,"Pseudomonas syringae pv. actinidiae PA459",1,116,1,116,170,3e-57,84,116,NA
"query3651838",2586023997,"mercuric ion transport protein",2585427641,"Pseudomonas sp. WCS374",1,116,1,116,170,3e-57,84,116,NA
"query3651838",2586026659,"mercuric ion transport protein",2585427641,"Pseudomonas sp. WCS374",1,116,1,116,170,3e-57,84,116,NA
"query3651838",2631457468,"mercuric ion transport protein",2630968351,"Pseudomonas fluorescens AU2989",1,116,1,116,170,3e-57,84,116,NA
